"What was the emotional valence in the scene for the characters? If they displayed multiple emotions with different valences,or different characters experienced different emotions,you may pick more than one response.","What level of emotional arousal was present in the clip for the characters? If they displayed different arousal states,or different characters experienced different levels of arousal,you may pick more than one response.",To what degree were the following emotions present in the clip? - ADMIRATION: Appreciation of another person or object,To what degree were the following emotions present in the clip? - ANGER/RAGE: Response to injured respect or autonomy of a person by another one,To what degree were the following emotions present in the clip? - COMPASSION: Concern for someone’s suffering,To what degree were the following emotions present in the clip? - CONTEMPT: Disdain of another person or object,To what degree were the following emotions present in the clip? - DISAPPOINTMENT: When expectations were not met,To what degree were the following emotions present in the clip? - FEAR: Triggered by a dangerous situation,To what degree were the following emotions present in the clip? - FEAR CONFIRMED: The confirmation of the prospect of an undesirable event,To what degree were the following emotions present in the clip? - GLOATING: To be happy because another person suffers,To what degree were the following emotions present in the clip? - GRATIFICATION: Triggered by a positive event for which one credits themselves,To what degree were the following emotions present in the clip? - GRATITUDE: Triggered by a positive event for which one credits another person,To what degree were the following emotions present in the clip? - HAPPINESS: Pleasant and joyful condition,To what degree were the following emotions present in the clip? - HAPPYFOR: Concern in happiness of someone else,"To what degree were the following emotions present in the clip? - HATE: Rejection of another person,intense dislike,or animosity",To what degree were the following emotions present in the clip? - HOPE: Positive expectation for a person or special event in the future,To what degree were the following emotions present in the clip? - LOVE: Affection for another person,To what degree were the following emotions present in the clip? - PRIDE: Positive reflection of accomplishments and status,To what degree were the following emotions present in the clip? - RELIEF: A worry/negative expectation that does not come to pass,To what degree were the following emotions present in the clip? - REMORSE: Triggered by a negative event initiated by themselves,To what degree were the following emotions present in the clip? - RESENTMENT:Response to perceived unfair treatment,To what degree were the following emotions present in the clip? - SADNESS: Emotional pain after loss or misfortune,To what degree were the following emotions present in the clip? - SATISFACTION: When expectations get fulfilled,"To what degree were the following emotions present in the clip? - SHAME: Dissatisfaction with one’s own behavior,because norms are violated"
1.3225569172727147,2.0557652587049113,-0.7350538636790543,0.3352657166714094,-0.7941634779358062,-0.7021437617316484,-0.69423821422014,-0.616707279714176,-0.4915960401250876,-0.6044454737266723,-0.5261150481160417,-0.549621081594705,-0.4373233156015985,-0.5367234092197778,-0.5801774647494381,-0.4801649172963889,-0.4819315973414992,-0.6981030617863028,-0.5190100833105121,-0.7569964088458776,0.3485461988687288,-0.7810617042799916,-0.5479540444574533,0.8281312526422024
1.2391754193793876,1.3226042964206135,-0.5166564156490042,-0.586787548402807,-0.5818868856245049,-0.5447732010551756,-0.5542653077254273,-0.6064784348631227,-0.6755425661057115,-0.5891067720096339,-0.5419415427107074,-0.6762364931303787,-0.5188745216627708,-0.4152296027621063,-0.5134553180524705,-0.5554373396683665,-0.5223596158543725,-0.4727830945699101,-0.54830686431715,-0.7448462743701086,-0.5367234092197778,-0.6488113659395776,-0.636244515987346,-0.6728035202066855
1.051287934850573,0.9034077157946144,-0.6128922299556483,-0.6256676874319296,-0.7350538636790543,-0.6705314333428191,-0.7941634779358062,-0.7021437617316484,-0.69423821422014,-0.616707279714176,-0.4915960401250876,-0.6044454737266723,-0.5261150481160417,-0.549621081594705,-0.4373233156015985,-0.5367234092197778,-0.5801774647494381,-0.4801649172963889,-0.4819315973414992,-0.6981030617863028,-0.5190100833105121,-0.7569964088458776,-0.5910131198208882,-0.7810617042799916
0.2802987709980143,-0.6089715879943218,-0.6276343033220273,-0.6264967719887116,-0.5166564156490042,0.2779519966118559,-0.5818868856245049,-0.5447732010551756,-0.5542653077254273,-0.6064784348631227,-0.6755425661057115,-0.5891067720096339,-0.5419415427107074,-0.6762364931303787,-0.5188745216627708,-0.4152296027621063,-0.5134553180524705,-0.5554373396683665,-0.5223596158543725,-0.4727830945699101,-0.54830686431715,0.4312267904247998,-0.5367234092197778,-0.6488113659395776
0.6011411785187433,0.7467879938056768,0.1872156596309239,0.0430194150378388,-0.6128922299556483,-0.6256676874319296,0.3150230844338805,-0.6705314333428191,-0.7941634779358062,-0.7021437617316484,-0.69423821422014,-0.616707279714176,-0.4915960401250876,-0.6044454737266723,-0.5261150481160417,-0.549621081594705,-0.4373233156015985,-0.5367234092197778,-0.5801774647494381,-0.4801649172963889,-0.4819315973414992,-0.6981030617863028,-0.5190100833105121,-0.7569964088458776
2.796854231740931,2.0092852522205775,2.1269730269849325,-0.6089715879943218,-0.6276343033220273,-0.6264967719887116,-0.5166564156490042,-0.586787548402807,-0.5818868856245049,-0.5447732010551756,-0.5542653077254273,1.152309026239933,1.995921218039602,0.381186734829763,-0.5419415427107074,0.9927727239573646,2.5943726083138543,-0.4152296027621063,-0.5134553180524705,-0.5554373396683665,-0.5223596158543725,-0.4727830945699101,-0.54830686431715,-0.7448462743701086
2.031112719733089,2.077528483360805,1.9537088301859156,-0.7467879938056768,-0.6768566155887252,-0.817368885718937,-0.6128922299556483,-0.6256676874319296,-0.7350538636790543,-0.6705314333428191,-0.7941634779358062,-0.7021437617316484,2.9278742077979816,2.466829118856704,-0.4915960401250876,0.9066682105900083,2.8865231018258504,-0.549621081594705,0.8121718718315398,-0.5367234092197778,-0.5801774647494381,-0.4801649172963889,2.838041628788829,-0.6981030617863028
1.849183096221859,2.1333809884286974,0.257008226700518,-0.7515647126626587,-0.6430383569954446,-0.6089715879943218,-0.6276343033220273,-0.6264967719887116,-0.5166564156490042,-0.586787548402807,-0.5818868856245049,0.5084549876514973,1.741976681422771,0.2729152956884051,-0.6755425661057115,2.321773748508557,0.4105617747808391,-0.6762364931303787,-0.5188745216627708,-0.4152296027621063,-0.5134553180524705,-0.5554373396683665,-0.5223596158543725,-0.4727830945699101
1.9168504249920664,1.7037707591131483,0.6540871470326898,-0.8383009669701493,-0.7514264731484289,-0.7467879938056768,-0.6768566155887252,-0.817368885718937,-0.6128922299556483,-0.6256676874319296,-0.7350538636790543,-0.6705314333428191,1.670481798416696,1.4769230850217434,-0.69423821422014,0.925060919571264,2.785710894042163,-0.6044454737266723,-0.5261150481160417,-0.549621081594705,-0.4373233156015985,-0.5367234092197778,1.6680102111546349,-0.4801649172963889
1.1863118929421164,1.2368723171738705,-0.6561617438206596,-0.5565341708944428,0.257008226700518,-0.7515647126626587,-0.6430383569954446,-0.6089715879943218,-0.6276343033220273,-0.6264967719887116,-0.5166564156490042,0.2779519966118559,0.4727830945699102,-0.5447732010551756,-0.5542653077254273,-0.6064784348631227,1.1054332899911643,-0.5891067720096339,-0.5419415427107074,-0.6762364931303787,-0.5188745216627708,-0.4152296027621063,-0.5134553180524705,-0.5554373396683665
0.9804728555401764,0.1142937577607065,0.2002679548499174,-0.6921568708897166,-0.7229384256677095,-0.8383009669701493,-0.7514264731484289,-0.7467879938056768,-0.6768566155887252,-0.817368885718937,-0.6128922299556483,-0.6256676874319296,1.3651000325468152,0.3352657166714094,-0.7941634779358062,0.0242118538528155,1.116817996788921,-0.616707279714176,-0.4915960401250876,-0.6044454737266723,-0.5261150481160417,-0.549621081594705,-0.4373233156015985,-0.5367234092197778
1.004572696684758,0.9598893272275982,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,-0.6443620401318259,-0.6077281815391448,-0.0553039922185278,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,0.0390311648874442,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451
1.9674466689047316,0.2041494629554684,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,0.8742434097608691,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,-0.7979113955402262
0.0933250381430459,0.6036496499024618,-0.1533800329722764,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.0714531687921738,-0.7365198449634232,-0.6443620401318259,-0.6077281815391448,-0.696830301953451,0.0796854208329473,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,0.0384491267451872,-0.6996483530830216,-0.7297514873769432
2.105608201359916,0.5034319012363081,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,0.2314019952464799,-0.5518756605710013,-0.6755425661057116,0.0527491273506169,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179
1.0192519326166951,1.645284750276548,-0.0561352467830561,-0.6210581161828721,0.0933250381430459,-0.6467674820383521,-0.8376909493101253,-0.2025671114728545,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.0793175217652916,-0.6443620401318259,-0.6077281815391448,-0.0553039922185278,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,0.0780486478310843,-0.6622329847285999,-0.6535693656290452
1.8291581331445292,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106
1.5753594757628142,1.8011508201311934,1.1120343093129323,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,0.0993692985892595,-0.6799395636136211,-0.6467674820383521,1.2152417997034215,1.215402668837128,1.861414114445287,1.7908382970664145,-0.5604040070286864,0.6192607961988401,1.2350871246309711,1.054410611124806,0.6740258013434152,-0.696830301953451,-0.6906069805522107,-0.6679807181290772,0.8043930653895941,-0.6347224108026875
2.50992462802314,0.2359220829191811,1.1264088922239577,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,1.25003976305763,1.0617966149644582,-0.7825729413292959,-0.6064784348631227,0.8010461991145382,1.128451930986638,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302
0.2654591626489336,0.2824554883306502,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,-0.7557276168382628,-0.116498832404212,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,0.20502428549649,-0.6077281815391448,-0.696830301953451
0.2538808985809811,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,1.2133135692986456,-0.6758453353343745,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234
0.2780005666197878,0.7728695239613987,0.0596231797973176,-0.6341890594333797,-0.696830301953451,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,-0.7557276168382628,-0.7307654032627842,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,0.0993692985892595,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878
0.4200913190302999,0.2444080274320279,-0.627215463119329,-0.5751339451962351,-0.7979113955402262,-0.7828614747696684,-0.5677293250430743,0.6296615827942291,-0.7614378085014021,-0.7414694034602834,-0.6758453353343745,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915
0.8043930653895941,1.1144752763943155,0.0384491267451872,-0.0451386034247111,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,-0.7557276168382628,-0.7307654032627842,0.2618657436771727,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846
0.2439896066998137,1.470165402912265,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179,1.256955569650429,-0.627215463119329,1.2279886937973667,0.2538808985809811,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,-0.7414694034602834,-0.6758453353343745,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,-0.706544213902139
1.4490832397570792,1.5482362072019555,1.5869891725653824,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,1.2277486272513185,0.6385950170953831,-0.6706473271938739,0.8797026190791005,-0.7589323021923046,0.7053457757157121,1.1120343093129323,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,1.2462024785838466,-0.6210581161828721
1.5824738205185112,0.8742434097608691,1.784466276557553,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,0.1561465610241849,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,0.2538808985809811,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,-0.7414694034602834,1.1264088922239577,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,0.1931134839402935,-0.5865870180690578
0.2654591626489336,1.2351240229106846,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,0.0390311648874442,-0.6764216145360646,0.874147539841752,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,-0.7557276168382628,-0.7307654032627842,-0.4975449129866282
0.2073490549128411,1.9090664607834589,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,0.0564028006297334,-0.5155124798944042,0.4927637283262872,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,-0.7979113955402262,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,0.2359220829191811,-0.6758453353343745,0.5447732010551756
0.6192607961988401,1.2350871246309711,1.054410611124806,-0.6077281815391448,-0.696830301953451,0.0796854208329473,-0.6679807181290772,0.0754118498802744,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,0.0384491267451872,-0.6996483530830216,-0.0579167847124558,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873
0.8010461991145382,1.128451930986638,0.3875099902632856,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,0.1561465610241849,-0.6874221584132179,-0.7681395147863734,0.3301134016417521,-0.5751339451962351,-0.7979113955402262,-0.7828614747696684,0.5298807033735362,-0.4770163506016889
1.004572696684758,0.9598893272275982,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,-0.6443620401318259,-0.6077281815391448,-0.696830301953451,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.0451386034247111,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451
0.1561465610241849,2.177594271524997,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,0.3875099902632856,1.1217439428952285,0.2073490549128411,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,1.0617966149644584,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,0.2538808985809811
0.6036496499024618,0.873086341534497,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,0.5778848014328398,-0.6443620401318259,-0.6077281815391448,-0.696830301953451,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.0451386034247111,-0.7297514873769432,-0.5652329354344559
0.5034319012363081,2.260261088523422,-0.706544213902139,-0.7495034929160883,0.2041494629554684,0.4927637283262872,-0.6976853992287915,2.0129142552734622,0.3875099902632856,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,0.1561465610241849,-0.6874221584132179,0.2444080274320279
1.090479427508875,0.2694491845586695,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,0.147731278924229,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,-0.6443620401318259,-0.6077281815391448,-0.696830301953451,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,0.105957277556576,-0.6535693656290452,-0.5865659349443767
0.4201896668610745,2.510475291223816,-0.5865870180690578,0.1974007688774921,-0.5808829629649711,-0.6833347476931275,1.25003976305763,1.0617966149644582,0.2041494629554684,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,0.0527491273506169,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438
0.3400774275772184,0.1906344530250741,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,0.20502428549649,-0.6077281815391448,-0.696830301953451,0.0796854208329473,0.1563359127536138,0.0754118498802744,-0.6347224108026875,0.0390311648874442
1.2133135692986456,1.1264088922239577,0.5447732010551756,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,0.1974007688774921,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,1.1054332899911643,-0.7121132192333302,-0.7614378085014022
0.994734545860116,1.3552664737042863,0.1402424465198566,-0.7589323021923046,-0.0251909205612753,-0.7307654032627842,0.2618657436771727,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,-0.6210581161828721,0.0933250381430459,0.1868439392555238,-0.1533800329722764,-0.2025671114728545,0.147731278924229,0.1289403573887818,-0.5604040070286864,-0.0714531687921738,-0.0793175217652916,0.20502428549649,-0.6077281815391448,-0.696830301953451,-0.6906069805522107
0.8408512136414958,1.6274907317901468,-0.4770163506016889,-0.7614378085014021,-0.7414694034602834,-0.6758453353343745,-0.5084549876514973,0.1714835749822996,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,-0.7567029473637199,0.5034319012363081,-0.6833347476931275,-0.706544213902139,0.1561465610241849,0.2041494629554684,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,0.2073490549128411,-0.6074302375220095
0.4383439091124351,0.4054376226217598,-0.6341890594333797,-0.696830301953451,-0.0736840404340826,-0.6706473271938739,0.8797026190791005,-0.7589323021923046,-0.7557276168382628,-0.7307654032627842,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,0.1783103658727639,-0.7621671337831878,-0.0793175217652916
1.256955569650429,1.287442266402833,-0.5751339451962351,-0.7979113955402262,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,-0.7414694034602834,-0.6758453353343745,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,-0.5865870180690578,0.1974007688774921,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106
1.5397355792289886,1.1534738023556164,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,-0.0251909205612753,-0.116498832404212,-0.4975449129866282,0.1747289027342906,-0.5739365407941446,-0.0561352467830561,-0.6210581161828721,-0.6799395636136211,-0.6467674820383521,-0.8376909493101253,-0.2025671114728545,-0.7091101388362998
1.470165402912265,1.665501858120383,-0.7495034929160884,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,-0.7979113955402262,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,0.2359220829191811,-0.6758453353343745,-0.5084549876514973,0.1714835749822996,-0.4848342309935477,-0.5793404518208806,0.3258816767050322,-0.7567029473637199,-0.5808829629649711,-0.6833347476931275,-0.706544213902139,-0.7495034929160883
2.302838728359211,2.3414594349325317,1.642337802126928,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667,1.5295147903981503,1.2277486272513185,1.3508740746248489,0.9500837135246544,-0.5992177260393873,1.241889221769226,0.7053457757157121,1.7263008801715047,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446,-0.7073041094665076,2.260651542905655,-0.6799395636136211
2.5099246280231404,0.6344768983315744,2.691248054705107,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179,-0.7681395147863734,-0.627215463119329,0.3264273743005658,1.3056731927021883,0.8408512136414958,-0.5677293250430743,-0.4770163506016889,1.6920840188920043,1.2133135692986456,1.1264088922239577,-0.5084549876514973,-0.6573537040988152,-0.4848342309935477,-0.5793404518208806,2.150819066253212,-0.7567029473637199
2.629285805401687,2.2623554964082335,2.1436851232770016,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,1.2857526206165188,1.441920753659326,2.1345098367439705,0.8082801737876405,-0.696830301953451,1.3508740746248489,0.9500837135246544,2.3586229641975884,-0.7589323021923046,-0.7557276168382628,-0.7307654032627842,-0.4975449129866282,-0.6697941271481141,-0.5739365407941446
3.0840110443673603,1.9959212180396024,1.5824738205185112,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,1.5276047964738175,1.256955569650429,1.287442266402833,-0.5751339451962351,-0.7979113955402262,0.0289948694359137,0.5298807033735362,-0.4770163506016889,-0.7614378085014021,-0.7414694034602834,-0.6758453353343745,-0.5084549876514973,1.0003208540634143,-0.4848342309935477
1.9557797842259752,1.8692749369862416,2.3905626249884215,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,1.1144752763943155,1.5251486942257595,1.91839064555022,1.2857526206165188,-0.5652329354344559,1.4428809510950862,2.250749407008661,1.8692749369862416,-0.7859630979635485,-0.6706473271938739,-0.5992177260393873,-0.7589323021923046,1.4358824719926997,-0.7307654032627842
2.8338794346826828,1.8661414942155703,1.9090664607834589,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,-0.7614378085014022,-0.5155124798944042,-0.6064784348631227,-0.6404727175870106,-0.5600630106332438,2.815491236346362,1.0617966149644584,1.5276047964738175,-0.7681395147863734,1.287442266402833,1.2279886937973667,1.3056731927021883,-0.7828614747696684,-0.5677293250430743,-0.4770163506016889,-0.7614378085014021,1.2133135692986456,-0.6758453353343745
2.3944534845771144,2.0006887261808677,1.8922894478291024,-0.6443620401318259,0.0331488099021351,-0.696830301953451,-0.6906069805522107,-0.6679807181290772,-0.6535693656290452,-0.6347224108026875,0.7936336860446997,2.3414594349325317,2.410528064412104,1.5333742808989137,-0.5865659349443767,2.2684984779660455,1.91839064555022,1.9575873232810064,-0.5652329354344559,-0.6320057058515667,-0.6341890594333797,-0.696830301953451,1.3508740746248489,-0.6706473271938739
2.691248054705107,0.8010461991145382,1.128451930986638,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,-0.6074302375220095,-0.5518756605710013,-0.6755425661057116,-0.7121132192333302,0.8742434097608691,0.6344768983315744,1.5920058915156972,0.2439896066998137,-0.5600630106332438,0.5155124798944044,0.1561465610241849,1.5276047964738175,-0.7681395147863734,-0.627215463119329,-0.5751339451962351,-0.7979113955402262,0.8408512136414958,-0.5677293250430743
1.2152417997034215,1.215402668837128,1.004572696684758,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.7365198449634232,-0.6443620401318259,-0.6077281815391448,-0.696830301953451,0.8499778222181055,0.9806525436363048,0.8043930653895941,0.0598794727172347,-0.7155713562698113,0.8325189101982334,0.105957277556576,0.8043930653895941,-0.5865659349443767,-0.7049006569950989,-0.6996483530830216,-0.7297514873769432,-0.5652329354344559,-0.6320057058515667
1.5243621294692842,1.7391857572975724,1.0617966149644582,-0.7825729413292959,-0.6064784348631227,-0.6976853992287915,-0.6404727175870106,-0.634107256794467,-0.5903915488922257,-0.6220471647385234,0.2314019952464799,0.357096015663589,1.1054332899911643,0.0527491273506169,-0.7614378085014022,1.784466276557553,0.4927637283262872,2.0129142552734622,-0.5600630106332438,-0.6344768983315746,-0.7495034929160884,-0.6874221584132179,1.256955569650429,-0.627215463119329
1.897371341267298,1.5402241281335232,0.8665896398997129,-0.6467674820383521,-0.8376909493101253,-0.911552001627846,-0.7091101388362998,-0.7020086124500345,-0.5604040070286864,-0.7621671337831878,-0.0793175217652916,0.20502428549649,1.3149027927846952,0.5862223175163952,-0.6906069805522107,0.9806525436363048,0.0754118498802744,0.754481356237157,-0.7155713562698113,-0.6764216145360646,-0.6622329847285999,-0.6535693656290452,-0.5865659349443767,-0.7049006569950989
